,reviewer_average_stars,reviewer_cool,reviewer_funny,reviewer_name,reviewer_review_count,reviewer_useful,user_id
39726,3.71,4,5,Jonathan,7,9,rJFV07VmtHERqlkX0wkx-g
39727,4.0,1,1,Nura,2,1,3xUizceIM1RO8DATROXpBQ
39728,4.67,19,0,Benjamin,3,21,sE5B8ypaWoI6wecamn8Dig
39729,3.67,5,6,Larry,3,8,pnzEg-SYDfksHnCIrvyEvA
39730,3.43,0,3,Mark,7,0,CktKDSYRlvRnfmDSyoZhMA
39731,2.0,0,0,Ed,1,2,_snGutOrxEnAsq7Ba7uIlA
39732,4.13,13,1,Kala,31,15,B0Gb3MkKK3myrwL6ToDNWw
39733,4.6,0,1,Sharon,7,2,xa6MsSFkXmWp23Aq-zz-uQ
39734,3.87,11,5,David,33,23,tQ6NDaItyiNR1JSnYLyzZg
39735,3.97,62,53,Page,74,181,Sve2h1r-jOyaoGY2GYL0WA
39736,4.2,0,0,Bryan,5,1,XfslRGEPm_MtzPqmQxRmKg
39737,3.4,0,0,Caroline,5,2,fWP-NTqC1-VtVqoDqOIy_Q
39738,2.33,1,2,Elizabeth,3,13,U0qjOmfTeNpUJO3luqMEKw
39739,3.17,72,54,Kimberly,23,102,iNplaNMe_XisdyWcaT2Rvg
39740,3.7,12,6,nick,10,20,GJ_Uj-QZcQbEm5mKAj7eUw
39741,3.33,26,31,Ron,106,67,EcjQPslhLt5v6WKhh0a56g
39742,3.71,3,0,Terry,7,6,Ep-pBPnjCcKe8i5jso7l0w
39743,4.5,1,1,Tracey,4,2,rJwE298h3Jv_aFUNn_5-xg
39744,4.57,0,0,Catherine,10,5,fU8x-3qi65tX19KAyvT4vw
39745,4.67,0,0,Ron,3,4,tilC0_hxjSrSDBAUBNVbLg
39746,4.53,3,1,Mark,19,4,IKwvOnxRU_98g8CLJyTZ6w
39747,3.89,67,89,Jonathan,56,85,Vjpk9yYoWvCi_c5cMdwgbg
39748,1.0,0,1,Victor,1,1,DXWzfsWOiF6RN7cgNrdLsg
39749,5.0,0,0,Germain,1,0,vngeCi604M7Z1bfroW61og
39750,3.62,1,0,Michele,8,4,iZ-ZBjEbjpwezLDNiASChQ
39751,3.0,6,4,Penelope,26,23,LrPrLrs6UW8BEJ1xzpfnkg
39752,3.75,37,39,Jaime,36,73,08fQ03TquEkERny-5YcYCg
39753,4.44,1,0,Morgan,11,10,w8RrT6htSEGeont5eBSnnA
39754,4.25,101,87,Abby,129,190,ZW8jy6ehrNzn9A5iCubVGg
39755,4.86,1,0,Tiffani,8,15,kp1JDSgCapsBAve4Wd7yZQ
39756,5.0,2,0,Liz,2,6,r_w5uQcFH_5516hVXkbSrw
39757,5.0,0,0,Keith,1,1,7l4EsMbJZE_WzPT1E7G4Dw
39758,3.33,0,9,JUANITA,21,16,LtqMZyzCJc7YH2hXEZXeGQ
39759,3.73,10,2,D,15,30,Ckvp43xknAUJ5kAk2D4nDg
39760,3.5,2,3,Michael,6,3,VfIJc2bRZQl8JIuk1RgGQg
39761,4.4,0,2,Kevin,5,5,jgHjTC_Mdf4IeiwAeDqmbA
39762,3.33,0,0,Tommy,3,2,kIUzLYsMbnYi2FN5jIhvng
39763,4.67,0,0,La Shonna,4,0,CtmQ_whqLS_SPi97Y6KvXA
39764,4.54,3,0,Scott,13,10,-rutaYKpWZoWcupIJ2OkHQ
39765,4.0,0,0,Brent,1,0,oo8aMBQvobM8eL89SfvRQQ
39766,3.53,2,3,Titi,19,11,Mm4KdQ-cU_5i9lvwBeKjmg
39767,4.04,5,7,Stephanie,23,27,HkwfN9ItTrbyTEmkjHXTKg
39768,3.5,0,0,Bryan,3,0,MlQ8T64p5a3rvjYiPbv4gw
39769,4.0,0,0,Stopher,6,5,B5UBCB7rtRtRHkIb_rvNIA
39770,3.17,16,19,Adam,18,69,HCFkEJRE2PJkkrIvZDrIOg
39771,5.0,0,0,Becky,2,0,CoRuqFEs-jUOg1SKO0wLow
39772,5.0,0,0,Chris,1,1,-LCMi0RvPh6gQPKOwrSB_w
39773,3.25,4,5,mohsen,4,9,XHue0FWZvtXnsMsDIjPQcA
39774,3.2,0,1,S,6,0,lz_fHAUauy-45aeAQKJu2A
39775,4.38,6,2,Sarenson,8,20,EMkfNkrj5fXB_mGlkB416g
39776,3.64,39,19,Katherine,75,148,YiD2BswAfJBxLstIJoFwlw
39777,5.0,0,0,Karen,3,0,lDSfHyY5G61D7JYeIY2Jmw
39778,4.12,3,2,Amy,8,22,8sVEE1a-t25pOsY6BY_Gew
39779,3.33,3,5,Lou,10,13,oj9YvmMETyyHXzYAGgzEPA
39780,5.0,0,0,Leita,4,6,7SZJrikGh60d92etX8QYXA
39781,3.5,0,0,Duckster,6,4,Eu8QionekpdN7UmALYpHvQ
39782,5.0,0,0,Jessica,3,1,51su24cY2xc-D3m2Xso0sg
39783,2.89,5,11,Gastrognome,9,7,Xv9-n7dpZj24Wgm12qQXyA
39784,3.67,1,0,Natalie,9,8,P_P1G0hZEp8Jg4arZaAJxA
39785,3.75,102,57,Walter,169,161,K07bqzNnpHouB-509bk-mw
39786,3.2,65,126,Freya,56,142,UYhUmMvy7DXtu00RIkAfjQ
39787,5.0,0,0,Sphynxie,1,0,_WLf7qbP6VUSNiEr10P3kg
39788,3.8,1256,1064,Jackie,355,1429,jRteemWmPzYuTxFe0L0xJQ
39789,4.67,0,0,PJ,3,2,NEn4ZrHE_JTOf71W0hkI-A
39790,3.99,1039,936,Susan,506,1290,6qyXAORPzD1s4RdgFemz8g
39791,3.38,36,38,Christy,34,69,0nwY85otQmKZEhwVRv39Ww
39792,5.0,0,0,G,1,0,b43AxZg1JgTk9huKqqbYGw
39793,4.53,5,1,gurusimran,17,5,a__owtuB-iRqlAQxOAdSSQ
39794,3.84,25,21,Max,124,34,Puv7uq6Wx4AtL_jVpC4d3w
39795,2.17,0,2,T,7,5,ka5-XRs5YvYKkkrZ-Wr9tQ
39796,2.67,1,0,bernie,3,5,8y16GrE3XMPTpvjpwNgiHg
39797,3.8,1,0,Mike,11,11,Hyf725qMfNI5T-52UK9tpw
39798,3.88,5,5,Susan,8,9,NmXOEr-_zlHGM0noE2Wrkg
39799,4.0,0,1,Mike,2,0,Pp-T524lINokAcXw3qODKw
39800,5.0,0,0,Maria,3,2,araOcm9l9FxrPx3fVW1NoA
39801,3.84,77,36,Agnes,351,178,BWkLfw7bn4RoM94d2vZ0bA
39802,3.44,1,3,Zak,9,4,AM2X1tso9b62GhMobfTHAw
39803,2.0,0,0,Barb,2,0,QdcSZN5n3nGx8ZXUhhcNTg
39804,4.0,0,0,Lillian,2,6,0Wr1r1cma5uaH865CYyWdw
39805,3.49,61,77,Nicole,145,173,EZEYk3Mf51BtQzPeGE7h7A
39806,3.43,163,129,Janey,419,341,UZWsCSKbIa949JOWZw9NeQ
39807,3.0,0,1,Joe,2,1,xEplLeg5vrmYILHugV6amQ
39808,1.0,3,7,g,5,24,eEU_nPPgP6I6HuN0SSRiGw
39809,3.49,7,10,Jen,42,42,r2KPiKG0S3M3w9FvQbm_lw
39810,4.28,2,1,Ryan,18,5,fJuG7dVXhQvlcVeG6dFfdQ
39811,3.13,4,15,Tamara,30,18,9beDgmfivPL437WEuhLhpg
39812,5.0,0,0,Bethany,1,1,gazO18Jr9T8EGWixTvgK3A
39813,4.33,9,3,Nick,6,16,edVUZS70KmFGVRIbDjDEGg
39814,4.27,392,248,Jason,110,495,9Z05mtXrXJ-22PElwp1ahA
39815,4.0,0,0,Dennis,1,0,h7hE7x5lhbx8n4DADfHlhg
39816,4.2,2,1,Karen,5,6,8fhnxIkuGyXner8qB08B-Q
39817,5.0,0,0,Scott,6,3,MIUyyxrnBcY0K4UwKLXskA
39818,3.19,10,7,Simone,27,36,JhTXWz8o8Ar5yuB66lDySA
39819,3.91,14,4,Cameo,53,56,rDtxgae1nUeawSGwOpgDiA
39820,3.65,5,4,Corina,24,7,ws6BQnim4x2dqDeW5qyD3Q
39821,5.0,0,1,Charles,5,0,8ZeXt0uB7RzNoU4eMJ4Wag
39822,4.38,6,6,karen,49,23,1kbCpvI2Rg2SrvqNHX2BQw
39823,3.5,4,3,Annette,2,5,PLy8ZOKOKnI89SwPKiiMCQ
39824,4.17,2,0,Nicole,7,5,1f6ruYO5N0T_M8bRje0evQ
39825,5.0,1,0,Jennifer,2,0,y1zRlKiXbNEMz_KEasJDIA
39826,4.2,0,0,Mohammad,10,5,09qo3BcVjpZqCQOqDvm91A
39827,5.0,0,0,Drew,1,1,1D4hZIa3KPjYTFnIGWa7SQ
39828,2.93,15,16,Vinesa,45,57,RnbQiRQIlp2AIxRCM0gPRw
39829,5.0,1,0,Nick,1,1,HX9Z71N9vbxHXNvzWLN5TQ
39830,3.62,12,7,scott,24,10,qFYn0PU1KZJFc8Xtbw36Tw
39831,3.45,2455,2471,Ron,345,2854,mTmHkMOdv-VQdE8VCJ8GlQ
39832,3.87,81,50,Mona,138,166,6uYJ-ixRxPMyf-iEbhoz2g
39833,3.29,3,4,Jim,22,13,nru6tLiAIAKTFFfNKxO4Xg
39834,1.0,0,0,Eric,1,0,j3ry0yds4O0jMh7myBESzw
39835,5.0,0,0,Louise,1,0,DXqq0O3ZIPDT7P1yDUnzgA
39836,4.0,0,0,Maria L,1,0,nr0ntPkHzUs40oNSMebyow
39837,1.0,0,0,Cong,3,4,z5n1n0Becprbh6ss8DC9jQ
39838,4.67,2,0,Dawn,4,2,aPiGRtrfo4jwyrBEr8Cb3g
39839,5.0,0,0,Daniel,1,0,QYU7ZEzQ8fMzpI4KuJVv9g
39840,4.0,0,0,Erica,5,1,OWEQV0cjuFQ20q8877k6DQ
39841,5.0,0,0,Chelsie,1,0,UjsU1FCqEcl2GD9gRPz3pQ
39842,4.5,1,1,Heather,2,2,WMu4z5VCLdLWpZD0TDbk9w
39843,3.52,9,6,Katie,44,34,dEXihqQ-9ZufQz2LJc2-kA
39844,3.7,3,7,HellaSound,10,11,IWq4HFkeG1sz7vfou_bwIg
39845,4.5,0,0,David,2,1,Yy5ED1LgsC8RVI3I6baDcg
39846,3.23,21,21,Amanda,35,55,IEMX8U7iW8EKzffbeprF9Q
39847,3.0,0,0,Chad,2,0,4cT-aD8TCSleP7NDGKftrQ
39848,3.75,4,7,Anna,20,11,LZ86tqJTvDdHHD68oluGQA
39849,4.0,0,1,Jody,12,3,AFESaSYwWIsXOAuO22KIUQ
39850,5.0,4,1,R,3,5,rbuO5JJ9vEQnk1h4ht0D2w
39851,4.11,2,0,Peter,9,5,2zWNGgS80vydADg3_1lnLA
39852,3.52,44,26,Mary,126,129,KNdNN2FIuOw__bvN3PMQxg
39853,3.98,26,8,Mark,197,99,cBBarVpwP94MsS63W4KKZg
39854,4.14,0,0,Barbe,8,4,0gDqUtjQecFmjqVd5Hnbjw
39855,4.25,1,1,Sean,4,6,JdXhizlpm9VaXyv2dbutrg
39856,3.95,7,14,James,20,26,XwHONAP0bPlJcNMGInTShg
39857,3.5,0,0,Nuna,4,6,aadAcCdHdtFu_gwBrJkN2A
39858,3.91,3,7,Suzy,23,18,gkwc5gC9eayRtcJ5X-z8AQ
39859,3.9,20,20,Parker,21,43,8SL2Wj7oey5WNEKiquXlig
39860,4.0,0,0,Kelli,3,3,Aewxy029yutjQm5dbNX3eA
39861,4.0,0,0,Norm,1,0,DX26vQmYOdVidc4lkhqcXg
39862,5.0,1,0,Jessica,3,0,Ajz0LwO5a6MsXUx2ww-WBA
39863,2.0,0,0,Ren,1,0,KFR1CLgq4SFWnkFwRR9HYg
39864,4.0,1,2,Bryan,6,1,m2WyK2xfZHCfcVP9R4JDIQ
39865,3.0,0,1,Yvette,2,0,kWjIyijJQ2I8RI7iXXO8pg
39866,3.0,0,0,Carrie,1,0,d_u6ztf8pFMaPS-7jZx4gQ
39867,4.2,1,0,H,5,2,TeWqfxTbElUEQrD-atgP9Q
39868,3.6,24,27,Eric,237,112,w3p7ymaGqm_uJXBxjK4THg
39869,3.17,1,1,Austin,8,2,ZW9UJZLzlfFzE_UhsSM2IQ
39870,3.85,117,104,Tabatha,67,186,eL2AbD_vXdP57eewFH21lQ
39871,4.0,1,0,Frank,1,1,9T6ZkT_P4HIXqLdwc5NTPg
39872,3.0,0,0,daniel,2,5,NGIfwCrar7Zolh_Uv6fkuA
39873,3.25,0,0,Marcus,4,0,tdaRrBqJyhojPP1vTbHRTA
39874,1.5,0,0,Hal,2,9,iyNHE4FCJ7NzPKHDCaN7XQ
39875,2.0,0,0,John,2,0,7x6qY_vu6PQ4yvOoFurbMQ
39876,4.09,3,15,Andrea,11,23,fSRiMsAmE03IAB6XsujE8A
39877,3.85,3,2,Mike,20,19,Mu-SsGqShMhQBh_-jLV0tw
39878,3.62,21,26,Isabella,21,50,gIhEoQQLLUHbKbn2_TS1hg
39879,3.63,126,103,Christine,119,193,LcWp2WChE9HpqdMEM8D2VQ
39880,3.41,4,10,Kiefer,17,22,fQ6h0-OZX2deMTwTHfHthQ
39881,4.44,2,1,Kim,9,5,1dBSo9Ko5is2X51zgb-YcA
39882,4.5,0,0,Lauren,3,0,_w4uNlrT3UMdtWc7w8Szlg
39883,4.12,1,0,Allen,16,15,rmzrNmJPoJIAJKmG3TAA4w
39884,4.31,3,0,Kevin,17,4,7cyH1m7lxAIZSloqR_TrAw
39885,3.19,9,7,Stephen,27,38,Qyh65muysp06AdaXgUOf9w
39886,5.0,0,0,Chris,4,0,ZyZ7gWlX8k3J3vFyg5lzNw
39887,3.62,0,1,KT,8,3,0Fq5oBt9I62lovheUnv0kA
39888,4.07,1,2,Bozy,15,12,fBUX2UDQQDrrYNq9Bxft4A
39889,3.0,1,0,Jay,2,2,bNaVCJ1Wpcw9CV7HLRCajg
39890,3.0,0,7,brandon,2,2,6tLgJ6EFsiKPQB1d-TAVwQ
39891,4.3,18,14,Nic,23,48,9FuqYRh18aKYb_PbnuKSFA
39892,3.0,0,13,j,5,5,8fAC-siPU2THWDHF1wEdEA
39893,4.58,6,6,Tia,12,17,QM_cHL_HJIdo9RUHlpCjIA
39894,4.5,5,3,Chris,6,7,R3E04199HrJmtrCMabEhSw
39895,3.83,2,3,Jeffrey,18,4,cy0grqOhtaOBirSwMNhWaw
39896,4.8,0,1,Madame,7,3,wtn-JNypbM7IupJm9t40Hw
39897,3.88,1,1,Jen,17,6,IZ0QPjvhqbZg7pgONwYoXg
39898,5.0,1,2,Shana,2,4,NeynA1ST6NeNaniH4eXhwg
39899,3.75,7,2,Douglas,9,13,502HUL3Fc3dFW17HWaHXlQ
39900,4.67,2,0,Tamy,6,7,3JUbL626n69VJzJWSnifrg
39901,1.0,0,0,Erik,1,0,bQ2vFkDGKmvW4Zk7lwNvgA
39902,4.83,1,0,amy,12,7,p35uGVskDnyTlngfcezfIQ
39903,3.0,1,1,Victor,1,2,fhOVpi-s4XNA_86z4acGOg
39904,3.7,26,40,Sarah,168,104,sBkC50ErR8MZCoUezcURNw
39905,5.0,0,0,Laura,2,1,IADxFTBPHTNU9sxFqqed0g
39906,3.88,40,43,Braden,111,72,N1Fuak5n6mjqFoNa_LgrxQ
39907,4.33,5,3,Beth,6,7,6ZFTuA6Cb9YvIjmFK9beog
39908,3.64,9,6,Pijak,14,10,zlOv-aHWtE8BFpQ1AQK7IA
39909,4.46,3,2,Brent,14,5,TC2M_e6OLML7KLnAvm5nsQ
39910,3.71,6,7,Daniel,14,15,fCDsJINnhFsnJNHGp0nSsA
39911,4.42,23,10,Arthemis,40,52,5YvaTx9UzKVbHFdmGQpP8g
39912,5.0,0,1,Robert,3,2,LCi2EFBdsn4aYQwBbpis9A
39913,4.2,74,64,Jenji,69,91,htY7q-uvpDJFL7YiC1rNrg
39914,1.0,0,1,Christine,1,2,-jQB6aYtJqjlUQ-x8xD4Mw
39915,5.0,1,0,David,1,1,bNond-e4VDj37_txLJvSfw
39916,4.3,1,3,Mike,32,27,SFpGhgL85C9Hs54FuXFaoQ
39917,4.0,3,0,Rafael,16,4,Aa3ceJrSxK-Zo54O2XlgrQ
39918,3.82,924,769,Rachel,342,1129,EMgHb1vT7aSrEp6QCjXxMQ
39919,4.6,0,0,Gerald,5,2,GnvRsaj89_Cpivo83YyldQ
39920,4.26,5,0,Leanne,20,15,WblG2-t1_NmaDUgagoMpZA
39921,5.0,0,0,Carlos,2,0,v1PxgfLviKc4WgFgYCgFgg
39922,3.88,21,0,Eric,42,61,43o-MecFJLLFw2-hvf64uw
39923,4.33,0,0,Roger,3,2,tbPsiXw36CoxYnQbGzGNng
39924,4.06,7,0,Katherine,52,25,6a2s_iWTWvA0uL6TgTVvQQ
39925,4.0,0,1,Lily,3,2,XNodoRkZgavCyjexGkPcXw
39926,3.87,0,0,Liz,16,6,UHStP7dBIv5GM4Xed0ydvA
39927,3.33,2,1,Josh,16,3,oi3aEAcs913bJy-QDjaSJQ
39928,2.87,22,32,Falynn,15,65,As9N51A__ZGQV2P_Dy7jIw
39929,3.44,11,15,Eric,111,66,ZhsWVwjIijF_w0nZxs07jg
39930,3.7,1,0,Laurie,10,3,ULHkUA7qytdvmjL87Hbcqw
39931,5.0,1,0,Kyle,1,1,Ym1iF7qPlV7W0YAO5ROHXg
39932,4.88,4,4,Carling,25,16,8Oug5kS4s3ExAe-GCjQqXQ
39933,3.5,7,3,Mary,8,17,0lI8qTpM0qHqsrtb2fFMPQ
39934,3.89,6,5,Josh,9,8,UpgSbINRkE2UBNewUUH3fw
39935,4.5,0,0,Ben,3,0,8iFSlrLhwTLsasCI05n9IQ
39936,4.17,12,7,Nate,29,19,UsnLR6PXhD01_FERZ7bexw
39937,5.0,0,0,Ashley,1,0,cbNauSUozNtcwRp01fbvJg
39938,3.14,0,0,toli,8,11,RnQWoV3kbWTPuqKNC_8OMw
39939,4.44,0,1,Teresa,11,0,CfL-EyGv8IiMJoJOoBsOvg
39940,3.25,0,0,Georgeanna,4,5,MyG_npi_PULAjcaL0CUuLw
39941,5.0,0,0,Joanne,1,0,8cJdRC2I35uIwXantqZvXw
39942,3.77,13,6,Thomas,30,70,X29HJnXiJLDp9TARWvGBdQ
39943,4.11,11,17,Dawn,27,35,1U-ooN2aIROrocxAmeh3iQ
39944,3.83,19,8,Esther,53,55,4fBoWddaekBhdSFhwIb1RA
39945,4.04,11,11,J,45,23,Z1FGbAdwEbYtylYBVPDqqg
39946,3.75,0,0,Doug,4,0,n9KIOtGz1oPgP3PlW4aleg
39947,3.77,174,182,Swati,224,491,ayXTZqaRdXE9lTYKEgOKmQ
39948,2.67,1,2,Leesha,3,4,5Vd3aTLVREfgW4Ys1lEE4g
39949,3.0,1,0,Jose,2,2,HZNSCq3q00pFsRiNewMnbg
39950,2.5,1,4,Lilly,2,7,dfaZ4uUt-n6vBiOhxERbTg
39951,2.86,1,2,Lauren,7,5,Uewo4tBY2sZwvSWHPMLzhg
39952,2.6,1,5,Sarah,5,9,UWdiLtN781hyWUY9TnvcMg
39953,3.73,1,0,Molly,11,4,S2v0oLcX_s8dL_RyrpL-6Q
39954,3.48,45,43,Liz,88,101,jbBDOTVdpkYl6bl4JUufsA
39955,3.0,0,1,Stephanie,2,4,-JjElDUGDg1wHo2I-TAvKw
39956,3.0,0,2,Tony,5,13,kArCim3_owIOG7SgZ9HJQA
39957,3.79,9,7,Kyle,33,23,_-JsSzkBgow_FEHNH3-HFQ
39958,3.62,60,21,Tom,170,140,6YZnu2cKqxG1u4lLPqxNeg
39959,4.0,0,0,Jillian,2,3,nw2Tm5drc_7GiBlV8f6-wA
39960,3.31,2,2,Sweetcakes,44,11,UrXg7zOknA7WAHD60JnK9g
39961,4.21,6,7,Colleen,14,18,moMhzjo6SwALi3C9E5pkHw
39962,4.0,1,2,M,4,0,827WZbyYyXSxT7rN2UtZxg
39963,3.17,5,4,Andy,6,6,C8Ha0_DXfTtAWs2oZDwkHg
39964,3.0,0,2,Jonathan,4,3,GQjDHfB9oXHQ2SJTxZnZaw
39965,5.0,0,0,Eva,1,0,AGofT3A7kNawU3WoxW8rsA
39966,3.81,3,6,Space,19,6,DPV0XU42GszWvejxNXRYDQ
39967,4.14,0,0,Juan,14,2,NkxFV7RefN87jL_LeVlIPg
39968,4.14,3,0,Sunny,7,7,pDFfBPhbr6aiolLR9ooFtw
39969,3.58,9,6,Ross,26,17,Tz5ZshU7NC7VTXWvLm_kJw
39970,3.71,2,5,Hank,32,24,5BdrKgAMHlkjE88yPXTZpQ
39971,5.0,0,0,Jim,2,0,pjjPDU0Dea8nngIdsQX8Ig
39972,4.1,24,14,Charlotte,31,70,hwB4sfkn9oKhFcoIOj66Vg
39973,3.0,5,5,Dan,2,9,jmV17RoC_zSkZbKW891ENQ
39974,4.0,0,0,Amber,1,2,eqQUrSb55s2Lp-I4WCAxDg
39975,3.41,9,16,Esti,27,35,XljLc1tK_jAqjelgS93ReQ
39976,3.19,3,9,Karl,16,9,JEHGgY_fGtRCXur03C9fQQ
39977,4.5,0,0,Ruth,2,0,BaSal9SErGybWppdUAyTfQ
39978,3.06,18630,15370,Anthony,1719,20762,xNb8pFe99ENj8BeMsCBPcQ
39979,4.5,3,0,Kristen,2,4,GatBS5gLc6PXSdOBHXMf0A
39980,3.43,1,0,Brad,7,4,3pi9paLBVxbrq4GLwc4Usg
39981,3.36,3,4,Yes,14,21,DI-o6lbFdbkM0MSSCqILWQ
39982,3.0,0,1,Mike,4,1,qOm-L_V9GwJH2bFcRWUcvQ
39983,4.75,1,0,Matt,4,4,Suu0PeMJ_a-WkvfeD_mBVg
39984,5.0,0,0,Carlyn,1,1,hLWcJFhKX8GnzW8qC_-S3g
39985,3.0,0,0,Jered,3,2,u6d9dhHbPycGTnWPVsDZsA
39986,3.36,0,1,Randy,11,8,Kmtui6Q9md18Cqk7QHTBOA
39987,3.44,214,228,Aaron,206,450,tQoT_bNJ8cPcEapH5fV8cA
39988,4.33,13,8,Joseph,28,29,m0Oq3vhnWAY8G4-KyKAmgA
39989,5.0,2,0,Marissa,5,2,z70N07dD7ieDKAYqY6gkww
39990,3.54,874,1254,Andrew,310,1303,yB3GnNRhtouIIVR1d-0kFQ
39991,4.36,2,2,DM,23,12,cXk7FAOMrMDneMHpSh3BTg
39992,4.0,3,2,Alison,7,3,9OpjxLRhiV9YImoMVHlxLQ
39993,4.65,2,3,Erik,20,15,91E2S3Sg_46gPO_SF4Vp4w
39994,5.0,0,0,Sara,7,0,mxYuF-OY1fWol6nS4sduwg
39995,3.88,38,25,Jesse,25,49,mXUGqzUsJcx___b0y72BZA
39996,4.0,23,12,Canyon,10,29,QVVMHHu5Xg-9bgbzbLxV9Q
39997,5.0,0,0,J,1,0,8o094h5docz7uh9p8JnWRQ
39998,3.5,7,4,Toni,6,13,597KmijSB8ma9Qs7JKMJnQ
39999,3.61,7,6,Kelly,54,23,yRalNhE4YSdOoKJ9n_a4uA
40000,4.67,0,0,Greg,3,0,bgDtwDksBfilrtRvRNpviA
40001,3.5,1,1,Hala,5,1,4owadNsuvA4AKC3FzMFbPQ
40002,3.0,0,0,Sara,2,1,9HhgYzlfC1OVBJRP_xoEvw
40003,1.0,0,0,Becca,2,1,mxViYcGg-RerE7_qr8aKuw
40004,5.0,0,0,Kara,1,0,_lqsH9JNiAU3aZvKeMMnaw
40005,5.0,0,0,CJ,4,2,__nf0YteodiVIZqn8Log6A
40006,5.0,0,0,Kris,1,0,qlaKYuuE012SZ_isC7NCVg
40007,4.0,0,0,Marti,1,2,YQUwN3bndJmKbA4Z6GxoBg
40008,5.0,0,0,Chris,1,2,szQ6TI5h4Apk4BpuTokFUA
40009,3.8,26,29,Lindsey,10,35,RC1nl_--1pcZKuKp_AYUbw
40010,3.23,8,9,Lawrence,120,30,iVqLdVGkZgftmIdfp6zHHA
40011,3.57,2,5,S,7,14,rmjrLW4KSLGGDkS6z5cbFw
40012,3.52,147,101,Shanon,165,235,jat0NYgodMevP4lXxjEIDQ
40013,4.38,8,8,Tim,8,20,AgLj_zfjlJJWf3J6aNwalQ
40014,2.5,3,2,David,3,4,m6McM101WZAU561JhjqVBA
40015,5.0,0,0,Brian,2,0,it6hGFx6JP80O_bkWDLXyQ
40016,4.5,0,0,Michelle,3,1,fb1Tl0QC_rKXMqLIVA82Kw
40017,3.87,270,89,Jocelyn,412,458,brRr5SRQyzYa6S623Kvd5Q
40018,3.48,3307,4359,Tina,551,3845,8jqvr_c2_OmslqS2zEUXbg
40019,3.31,11,9,Todd,13,43,zNR8Q6Fw9UvlVSgxwEy-3Q
40020,3.33,6,5,R,3,8,cHwny90PRas-fzAYQMxlHA
40021,3.83,13,4,Clifford,36,16,V80GMVxOodncfnloTVxXyg
40022,4.08,1,0,David,14,9,fk8Q9nMuR4NmuvBTPq1cNQ
40023,4.31,15,7,Jimmy,13,19,ylF82_BakZ0aGYC-c0l9DA
40024,4.88,15,6,Liliana,8,23,kdUsSi5UdtbhFztn-g9-hw
40025,4.0,0,0,Ross,1,0,Cp9UbqYeAfi4NrGf4Z8J-w
40026,3.0,0,0,Stephanie,2,0,jXRYf6YTVHHi2rLs9NFpeQ
40027,4.0,1,0,Dave,9,2,NZvifUR_9b5aDdSV6P8L9w
40028,4.5,11,6,Mike,20,36,voo1ybg-fOXCeqcFZuZZvA
40029,4.05,201,102,Todd,110,325,ceKoQX0_IJZ6Lr9-9LGcbA
40030,5.0,2,0,Brian,2,3,cWhH2MStxJQsfguG5W_skw
40031,5.0,0,0,Sharon,1,1,6-qmC2WbZ-m-f29Ddah3LQ
40032,3.0,1,7,Jeanette,12,13,78O6NdK-k8PiqFpPZnSvZQ
40033,4.2,0,2,jennie,15,22,pMIwNPYx49RkNf7_cQ4QUQ
40034,3.46,17,7,Alon,90,60,L77MtLXJfRPccPAszhQFLg
40035,2.81,4,0,Deb,18,15,m9T2snsgTcNyr94cLNZiQQ
40036,4.2,0,0,Nina,5,1,Cor3cutCkdsvm2uQYdxDjA
40037,3.0,3,0,Donna,3,9,GG4Iuvit0obS9qPve5t-TQ
40038,5.0,0,0,Mike,4,2,OR8LO7yYfZUSoC-sgGDF7Q
40039,3.17,3,0,Ashley,6,7,z86pMT9z-urfTRby8s-8LQ
40040,3.47,1,3,Keith,19,17,Iq4beW4vsrvYk2lqKpimtQ
40041,3.89,9,9,Justin,10,15,g8up_FWF-A5JQjuUJ_VsWw
40042,4.4,1,0,DINA,5,3,OpptIXByg4zKm7ZAAzJtoQ
40043,4.4,0,0,Melissa,5,2,qXgmDv3GbOJJA9wWH5f3bg
40044,2.62,0,4,Angela,9,16,5p-YuBtjEg98h7EnP4AjpQ
40045,5.0,0,0,Sofie,3,3,-SXBiuimPk2qBkqQAFc4dg
40046,5.0,0,0,Bryan,1,2,TZaTS-VR8cpSUyzyhw0Yow
40047,5.0,1,0,Jamie,1,2,Q1QNxFI88XejGsMjf6N3ew
40048,3.78,18,30,Irene,76,76,PUL8BV55Mq0yVe2yWVLLww
40049,3.5,2,1,Leslie,2,3,c8CMkM8-OJ5qxowGUQdnZw
40050,3.48,36,19,Karl,183,155,sjXubsgIJvL9tFIctrK5uw
40051,4.1,1,1,Macy,10,6,T54Wi7W2HG1Hsz2fpivR4g
40052,5.0,0,0,Jodi,2,2,FMl_rC4BJXhZbJRrYU_Oqg
40053,4.5,8,3,Sherry,14,9,3m0aWTZ7DVdJzRAkPUXizA
40054,2.67,0,0,Phoenix,3,0,KJAAyET1BqtQ5HQkjoJa5g
40055,4.22,6,4,Adam,9,12,-Pzm_qd-rQ9ruWBa1vWoPA
40056,2.2,0,2,Erin,7,12,pl5hDN_9P5J-2ejFem0YYw
40057,5.0,0,0,Tristan,1,0,_h-YMnASnzG1Dkvt3E2pYg
40058,1.0,0,0,M,1,1,8RiFU8hsCtCSNZZliC7kpg
40059,4.13,71,63,Katie,172,89,D51iPTqGk-h2BR75OZzeVA
